,Date,Open,High,Low,Close,adj_close,Volume,upper,middle,lower,macd,macd_signal,macd_hist
154,2023-08-18,10749.75,10990.0,10650.0,10951.599609375,10951.599609375,241295,10740.902702457122,8813.175,6885.447297542876,736.7189723186075,481.2118630711669,255.5071092474406
155,2023-08-22,10952.0,11036.7001953125,10714.0,10976.2998046875,10976.2998046875,162816,11075.361408330666,8943.039990234374,6810.718572138083,794.660764306238,543.9016433181811,250.7591209880569
156,2023-08-23,10967.7998046875,11345.0,10890.0498046875,11281.650390625,11281.650390625,144551,11432.399521133742,9083.855029296876,6735.310537460009,855.3592433535978,606.1931633252644,249.16608002833334
157,2023-08-24,11298.5,11395.400390625,11114.0,11206.0498046875,11206.0498046875,123056,11722.786036522177,9224.75751953125,6726.729002540322,887.1365321238536,662.3818370849823,224.75469503887132
158,2023-08-25,11213.5498046875,11455.849609375,11150.0,11441.650390625,11441.650390625,199078,11996.519691285535,9403.880029296875,6811.240367308216,920.7177990457185,714.0490294771296,206.6687695685889
159,2023-08-28,11454.9501953125,11900.0,11454.9501953125,11736.2001953125,11736.2001953125,147316,12290.304587274728,9589.025048828125,6887.745510381524,960.0322484433837,763.2456732703804,196.78657517300326
160,2023-08-29,11900.0,12159.099609375,11770.0,11909.0,11909.0,198979,12577.496622111557,9773.46005859375,6969.423495075943,993.6782288474697,809.3321843857982,184.34604446167145
161,2023-08-30,11931.0,12124.0,11600.0,11700.7001953125,11700.7001953125,196190,12775.2950728477,9948.130078125,7120.965083402299,992.0985626494185,845.8854600385223,146.21310261089616
162,2023-08-31,11720.0,11850.0,11197.7998046875,11356.349609375,11356.349609375,215148,12866.061780411395,10111.855053710937,7357.648327010478,952.0854035003813,867.125448730894,84.95995476948724
163,2023-09-01,11400.0498046875,11567.599609375,10860.75,10886.650390625,10886.650390625,261091,12857.564005272483,10253.270068359376,7648.9761314462685,872.4172026314736,868.18379951101,4.233403120463663
164,2023-09-04,10920.0,11090.0,10565.0,10787.0,10787.0,100286,12824.193009534343,10380.025048828125,7935.8570881219075,792.1077012440783,852.9685798576236,-60.86087861354531
165,2023-09-05,10664.25,10700.0,10200.0,10363.0,10363.0,311569,12736.191477287275,10482.405029296875,8228.618581306475,686.3369215104321,819.6422481881852,-133.3053266777531
166,2023-09-06,10406.0,10500.0,10228.25,10245.9501953125,10245.9501953125,217827,12639.216227257315,10569.005029296875,8498.793831336436,586.3092672538951,772.9756520013273,-186.66638474743218
167,2023-09-07,10168.7998046875,10187.5,9590.0,9615.2998046875,9615.2998046875,349040,12520.404078497098,10625.197509765625,8729.990941034152,450.95014210556656,708.5705500221751,-257.62040791660854
168,2023-09-08,9650.2998046875,10100.0,9177.5,9291.849609375,9291.849609375,511794,12428.852923939865,10659.225,8889.597076060136,313.9582177381526,629.6480835653706,-315.689865827218
169,2023-09-11,9341.0,9444.75,8730.0,8854.75,8854.75,875952,12398.140155476445,10668.40498046875,8938.669805461053,168.18214612991505,537.3548960782795,-369.1727499483644
170,2023-09-12,8850.0,9500.0,8695.0,9204.5498046875,9204.5498046875,515406,12408.260521085072,10663.932470703125,8919.604420321177,79.95777648451622,445.8754721595268,-365.9176956750106
171,2023-09-13,9350.0,9566.0,9150.0498046875,9544.349609375,9544.349609375,296389,12426.82993890514,10647.9349609375,8869.03998296986,37.03145674898042,364.1066690774175,-327.0752123284371
172,2023-09-14,9600.0,9707.0,9495.0,9648.349609375,9648.349609375,294128,12433.243539726362,10601.67744140625,8770.111343086137,11.274010155622818,293.5401372930586,-282.2661271374358
173,2023-09-15,9850.0,9850.0,9340.5498046875,9415.5,9415.5,215867,12411.025329923546,10520.837451171876,8630.649572420205,-27.609701856616084,229.31016946312366,-256.91987131973974
174,2023-09-18,9450.0,9670.0,9370.0498046875,9640.5498046875,9640.5498046875,243216,12371.920492748042,10455.2849609375,8538.64942912696,-39.8068171406303,175.48677214237287,-215.29358928300317
175,2023-09-19,9700.0,9700.0,9451.0,9578.099609375,9578.099609375,241080,12322.780860798102,10385.374951171874,8447.969041545646,-53.89110461439486,129.61119679101932,-183.5023014054142
176,2023-09-20,9601.0,9749.849609375,9501.0,9509.4501953125,9509.4501953125,187515,12224.17813692089,10296.76494140625,8369.351745891612,-69.78796567017162,89.73136429878113,-159.51932996895275
177,2023-09-21,9465.0,9949.0,9250.0,9839.150390625,9839.150390625,224758,12118.59454175766,10228.419970703126,8338.245399648591,-55.146596607230094,60.755772117578886,-115.90236872480898
178,2023-09-22,9900.0,10050.0,9637.0,9640.349609375,9640.349609375,178346,11959.094562566941,10138.354931640624,8317.615300714308,-58.90573904672601,36.82346988471791,-95.72920893144392
179,2023-09-25,9640.349609375,9640.349609375,9423.4501953125,9540.7001953125,9540.7001953125,195160,11710.158636479933,10028.579931640625,8347.001226801316,-69.12888664907405,15.632998577959516,-84.76188522703356
180,2023-09-26,9539.75,9740.0,9300.0498046875,9389.2001953125,9389.2001953125,159762,11365.046228875957,9902.58994140625,8440.133653936542,-88.43615173183571,-5.18083148399953,-83.25532024783618
181,2023-09-27,9502.0,10036.0,9502.0,10001.0,10001.0,196641,11028.053359334339,9817.604931640624,8607.15650394691,-53.75056415229665,-14.894778017658954,-38.8557861346377
182,2023-09-28,10005.0,10298.0,10005.0,10264.400390625,10264.400390625,156596,10772.77975440153,9763.007470703125,8753.23518700472,-4.950707233543653,-12.905963860835893,7.95525662729224
183,2023-09-29,10400.0,10500.0,9888.4501953125,10021.7998046875,10021.7998046875,188131,10598.992108691938,9719.76494140625,8840.537774120563,13.986463921275572,-7.5274783044135996,21.51394222568917
184,2023-10-02,9985.0,10171.9501953125,9907.75,10010.7001953125,10010.7001953125,182006,10426.70093384669,9680.949951171875,8935.19896849706,27.778450101874114,-0.4662926231560567,28.24474272503017
185,2023-10-03,10030.0,10076.9501953125,9700.0,9963.849609375,9963.849609375,275919,10352.020149838738,9660.992431640625,8969.964713442512,34.53020506770554,6.533006915016263,27.997198152689275
186,2023-10-04,9749.0,10330.0,9620.0,10306.2998046875,10306.2998046875,221135,10365.67371383372,9664.009912109375,8962.346110385031,66.7444992673718,18.57530538548737,48.169193881884425
187,2023-10-05,10330.0,10568.599609375,10166.0,10294.7998046875,10294.7998046875,343147,10450.85909213744,9697.984912109376,8945.110732081312,90.30561866292555,32.921368040975004,57.38425062195055
188,2023-10-06,10260.9501953125,10570.0,9800.0,9955.150390625,9955.150390625,321982,10467.80284876442,9731.149951171876,8994.49705357933,80.64152112838201,42.46539865845641,38.1761224699256
189,2023-10-09,10110.0,10914.5,10051.0,10543.4501953125,10543.4501953125,316450,10517.362255011945,9815.5849609375,9113.807666863055,119.08084199657787,57.7884873260807,61.292354670497176
190,2023-10-10,10600.0,11999.0,10600.0,11568.849609375,11568.849609375,395997,10922.084742045125,9933.799951171875,8945.515160298626,229.63831625446255,92.15845311175707,137.47986314270548
191,2023-10-11,11840.0,12085.0,10901.0,11849.900390625,11849.900390625,391755,11324.814551266782,10049.077490234375,8773.340429201968,336.06046449064706,140.93885538753506,195.121609103112
192,2023-10-12,11950.0,12630.4501953125,11577.0,12294.25,12294.25,671591,11773.08244343519,10181.372509765624,8589.662576096058,451.0565840618365,202.96240112239533,248.09418293944114
193,2023-10-17,12400.0,13800.0,12400.0,13618.099609375,13618.099609375,851152,12536.689794264019,10391.502490234376,8246.315186204733,641.619249612635,290.69377082044326,350.92547879219177
194,2023-10-18,13905.0,13990.0,12900.0,13046.5,13046.5,765068,12966.55361944358,10561.8,8157.046380556418,738.0108933890424,380.1571953341631,357.8536980548793
195,2023-10-19,12800.0,12800.0,12001.0,12156.4501953125,12156.4501953125,461007,13146.610362904587,10690.717529296875,8234.824695689163,734.1199074451852,450.9497377563675,283.1701696888177
196,2023-10-20,12260.0,13026.0,11900.0,12925.5498046875,12925.5498046875,344279,13437.280417976672,10861.522509765626,8285.76460155458,784.0580507447812,517.5714003540502,266.48665039073103
197,2023-10-23,12000.0,12000.0,11050.0,11265.650390625,11265.650390625,396647,13470.128475293532,10932.847509765625,8395.566544237718,681.8346137381141,550.424043030863,131.41057070725105
198,2023-10-24,11265.650390625,11735.349609375,10115.0,10284.2998046875,10284.2998046875,437819,13451.741752174657,10965.04501953125,8478.348286887842,515.6904540855903,543.4773252418084,-27.786871156218126
199,2023-10-25,10400.0,10500.0,9720.0498046875,10297.2001953125,10297.2001953125,372321,13423.900672751228,11002.87001953125,8581.839366311273,380.67280513035985,510.9164212195187,-130.24361608915888
200,2023-10-26,10350.0,10522.25,9950.0,10030.2998046875,10030.2998046875,180195,13385.599762909753,11034.925,8684.250237090246,249.26039595454677,458.58521616652433,-209.32482021197757
201,2023-10-27,10100.0,10107.7001953125,9541.0,9625.7998046875,9625.7998046875,184854,13405.221429752512,11016.164990234374,8627.108550716237,111.19357513640716,389.1068879605009,-277.91331282409374
202,2023-10-30,9630.0,9760.099609375,8777.5498046875,8880.599609375,8880.599609375,379282,13494.039834860747,10946.974951171875,8399.910067483002,-57.69176815215178,299.7471567379704,-357.43892489012217
203,2023-10-31,8900.0,9100.0,8135.0,8611.400390625,8611.400390625,547433,13594.439371867897,10876.45498046875,8158.470589069604,-210.8264703081204,197.6324313287522,-408.4589016368726
204,2023-11-01,8731.7998046875,9419.0,8680.0,9274.9501953125,9274.9501953125,563182,13622.666423522065,10839.66748046875,8056.668537415435,-275.4684722466063,103.0122506136805,-378.48072286028685
205,2023-11-02,9300.0,9738.0,9291.0,9586.5498046875,9586.5498046875,350017,13632.262779624096,10820.802490234375,8009.342200844654,-298.1177246158295,22.786255567778483,-320.903980183608
206,2023-11-03,9772.599609375,9772.599609375,9203.5,9400.0,9400.0,234155,13647.227130610667,10775.4875,7903.747869389332,-327.3469782748689,-47.24039120075099,-280.1065870741179
207,2023-11-07,9298.0,9298.0,8700.0,8735.599609375,8735.599609375,253295,13698.95945559822,10697.527490234375,7696.09552487053,-399.51754175246606,-117.69582131109401,-281.82172044137207
208,2023-11-08,8735.599609375,8900.0,8450.0,8511.2001953125,8511.2001953125,236216,13761.175094236592,10625.32998046875,7489.484866700908,-469.40933201765074,-188.03852345240534,-281.3708085652454
209,2023-11-09,8479.0,8937.0,8150.0,8740.099609375,8740.099609375,296592,13777.149757556514,10535.162451171875,7293.175144787236,-500.55868073874626,-250.54255490967353,-250.01612582907273
210,2023-11-10,8759.0,9430.0,8725.0498046875,9399.400390625,9399.400390625,236043,13668.249161229161,10426.689990234376,7185.13081923959,-466.6652741870257,-293.76709876514394,-172.89817542188177
211,2023-11-13,9450.0,9500.0,8923.0,8956.9501953125,8956.9501953125,170765,13514.8331781376,10282.04248046875,7049.2517827999,-470.08766042713796,-329.0312110975427,-141.05644932959524
212,2023-11-14,8957.0,9500.0,8957.0,9177.4501953125,9177.4501953125,155339,13254.783684268348,10126.202490234375,6997.621296200401,-449.8221492428711,-353.1893987266084,-96.63275051626272
213,2023-11-15,9177.4501953125,9399.0,8956.0,9114.4501953125,9114.4501953125,122276,12612.33909893495,9901.02001953125,7189.70094012755,-433.8440746769302,-369.3203339166727,-64.52374076025745
214,2023-11-16,9114.5,9200.0,8706.0,8761.9501953125,8761.9501953125,153970,12020.965751539228,9686.792529296876,7352.619307054523,-444.50120628849254,-384.3565083910367,-60.14469789745584
215,2023-11-17,8762.0,9700.0,8761.0,9652.4501953125,9652.4501953125,292963,11602.68501939918,9561.592529296875,7520.5000391945705,-376.74823297802504,-382.8348533084344,6.086620330409346
216,2023-11-21,13000.0,13620.0,12100.0,13379.75,13379.75,1143954,11778.936713375908,9584.3025390625,7389.668364749094,-22.0375346203582,-310.67538957081916,288.63785495046096
217,2023-11-22,13500.0,15468.0,13374.400390625,14920.2001953125,14920.2001953125,830545,12899.41513593989,9767.030029296875,6634.64492265386,379.00576354371515,-172.7391589479123,551.7449224916274
218,2023-11-23,15000.0,15999.0,15000.0,15780.25,15780.25,258178,14126.926197593462,10041.8275390625,5956.728880531538,757.5022834075189,13.309129523173965,744.193153884345
219,2023-11-24,15938.0,17480.0,15300.0,17396.349609375,17396.349609375,661352,15591.860347403224,10396.785009765625,5201.709672128026,1174.3322631551437,245.51375624956793,928.8185069055758
220,2023-11-27,17420.0,17999.94921875,15500.0,15728.2001953125,15728.2001953125,608675,16366.931331582755,10681.680029296875,4996.428727010994,1354.4540061301468,467.3018062256837,887.152199904463
221,2023-11-28,15790.0,16249.0,14300.0,14407.7998046875,14407.7998046875,398127,16806.969309001564,10920.780029296875,5034.5907495921865,1374.8085712472566,648.8031592299983,726.0054120172583
222,2023-11-29,14316.0,15088.2998046875,14208.7998046875,14301.4501953125,14301.4501953125,369811,17175.691453453568,11191.82255859375,5207.9536637339315,1366.6048164316326,792.3634906703252,574.2413257613074
223,2023-11-30,14350.0,14793.0,13500.0,14450.0,14450.0,352825,17505.149622118377,11483.7525390625,5462.355456006621,1356.4536560077777,905.1815237378157,451.27213226996196
224,2023-12-01,14500.0,15450.0,14216.0,15296.900390625,15296.900390625,339057,17935.203025618124,11784.850048828124,5634.4970720381225,1400.6013118394258,1004.2654813581378,396.335830481288
225,2023-12-04,15350.0,15437.75,14500.0,14664.5498046875,14664.5498046875,254197,18224.298548614628,12038.750048828126,5853.201549041625,1368.7847411844268,1077.1693333233957,291.61540786103114
226,2023-12-05,14800.0,16173.0,14650.5,16149.25,16149.25,347822,18684.312745659572,12376.212548828125,6068.112351996679,1446.6961644718558,1151.0746995530876,295.6214649187682
227,2023-12-06,16020.0,16800.0,15100.0,15800.2998046875,15800.2998046875,526635,18973.41187599126,12729.44755859375,6485.483241196243,1463.4148290798494,1213.54272545844,249.87210362140945
228,2023-12-07,16000.0,16801.0,15630.0,16489.099609375,16489.099609375,595505,19261.76703371097,13128.342529296875,6994.918024882781,1514.7833988295042,1273.7908601326528,240.9925386968514
229,2023-12-11,17110.0,17650.0,16175.0,17495.349609375,17495.349609375,445213,19633.655367642965,13566.105029296876,7498.554690950786,1618.0375956552507,1342.6402072371725,275.3973884180782
230,2023-12-12,17801.0,18380.0,17252.0,18217.150390625,18217.150390625,653701,20080.854483538125,14006.992529296875,7933.130575055626,1738.0751330326275,1421.7271923962635,316.347940636364
231,2023-12-13,19500.0,19990.0,16999.0,18191.650390625,18191.650390625,555282,20337.34653593685,14468.7275390625,8600.108542188149,1810.2803246185194,1499.4378188407147,310.8425057778047
232,2023-12-14,19000.0,19000.0,17760.0,17995.44921875,17995.44921875,376031,20436.936766744973,14909.627490234376,9382.318213723778,1830.5699929237799,1565.6642536573277,264.9057392664522
233,2023-12-15,18015.0,18200.0,16951.0,17015.900390625,17015.900390625,306455,20213.59802466688,15304.7,10395.801975333121,1747.464612937316,1602.0243255133253,145.44028742399064
234,2023-12-18,17017.0,17475.0,16601.0,16899.69921875,16899.69921875,235741,19633.62005240161,15711.587451171876,11789.554849942144,1653.1698244457857,1612.2534252998173,40.9163991459684
235,2023-12-19,16900.0,17250.0,16500.0,16714.44921875,16714.44921875,264255,18847.157332270013,16064.68740234375,13282.217472417487,1545.6748212179973,1598.9377044834532,-53.26288326545591
236,2023-12-20,16733.0,17100.0,16200.0,16788.75,16788.75,321941,18742.925602951615,16235.13740234375,13727.349201735882,1449.7676893162497,1569.1037014500125,-119.33601213376278
237,2023-12-21,17010.0,18000.0,16600.0,17129.900390625,17129.900390625,338020,18806.208134844703,16345.622412109375,13885.036689374048,1385.31948107481,1532.346857374972,-147.0273763001619
238,2023-12-22,17099.0,17099.0,16651.0,16866.599609375,16866.599609375,172289,18856.16357932379,16399.939892578124,13943.716205832457,1298.0347031098645,1485.4844265219504,-187.44972341208586
239,2023-12-26,16800.0,17000.0,16269.650390625,16425.150390625,16425.150390625,241626,18764.91741202126,16351.379931640626,13937.842451259994,1179.6414527457637,1424.315831766713,-244.67437902094935
240,2023-12-27,16425.0,16425.0,15650.0,15696.849609375,15696.849609375,310641,18765.006956082383,16349.81240234375,13934.617848605116,1015.3419326998646,1342.5210519533434,-327.1791192534788
241,2023-12-28,15700.0,16400.0,15520.0,15968.5,15968.5,550888,18682.532340244034,16427.847412109375,14173.162483974716,896.7165059023646,1253.3601427431477,-356.6436368407831
242,2023-12-29,16000.0,16750.0,15968.0,16688.19921875,16688.19921875,695726,18580.87166416098,16547.18486328125,14513.49806240152,850.969268671819,1172.881967928882,-321.91269925706297
243,2024-01-02,16850.0,16950.0,16169.099609375,16530.650390625,16530.650390625,206873,18443.70413344533,16651.2173828125,14858.730632179671,792.861762972143,1096.877926937534,-304.0161639653911
244,2024-01-03,16600.0,17800.0,16385.0,17760.0,17760.0,320312,18515.459675769394,16774.37236328125,15033.285050793105,836.368252838809,1044.775992117789,-208.40773927898
245,2024-01-04,17798.0,18350.0,17220.0,18085.0,18085.0,382150,18484.118028457564,16945.394873046876,15406.671717636189,886.8491978586881,1013.1906332659688,-126.34143540728076
246,2024-01-05,18099.0,19099.0,17800.0,19014.05078125,19014.05078125,344406,18824.92297443314,17088.634912109374,15352.346849785608,990.4055652775842,1008.6336196682919,-18.22805439070771
247,2024-01-08,19039.0,19975.0,18670.0,19955.75,19955.75,223028,19334.574953691124,17296.407421875,15258.239890058874,1135.3741034658597,1033.9817164278054,101.39238703805427
248,2024-01-09,20000.0,20200.0,19000.0,19204.55078125,19204.55078125,233025,19595.104660674107,17432.17998046875,15269.255300263394,1176.0899822775755,1062.4033695977594,113.68661267981611
249,2024-01-10,19349.0,19600.0,18900.0,19048.25,19048.25,199438,19784.834133434775,17509.825,15234.815866565228,1182.1187140984075,1086.346438497889,95.77227560051847
250,2024-01-11,19100.0,19520.0,18550.0,18784.5,18784.5,153930,19861.411181086372,17538.19248046875,15214.97377985113,1152.3307551079124,1099.5433018198937,52.787453288018696
251,2024-01-12,18810.0,19200.0,18045.0,18205.849609375,18205.849609375,215418,19862.92801678362,17538.90244140625,15214.876866028884,1069.7004910614232,1093.5747396681995,-23.87424860677629
252,2024-01-15,18234.0,18759.0,17825.0,18361.0,18361.0,63349,19900.946284616854,17557.17998046875,15213.413676320646,1005.148030549939,1075.8893978445474,-70.74136729460838
253,2024-01-16,18700.0,18700.0,18000.0,18086.849609375,18086.849609375,170953,19951.514580479336,17610.72744140625,15269.940302333162,921.2485157341071,1044.9612214224594,-123.71270568835234
254,2024-01-17,18086.0,19129.94921875,18020.0,19106.25,19106.25,212914,20124.552657795914,17721.05498046875,15317.557303141588,926.3364083272936,1021.2362588034263,-94.89985047613266
255,2024-01-18,19110.0,19700.0,19110.0,19622.44921875,19622.44921875,235974,20358.97286864651,17866.45498046875,15373.937092290986,960.9443939535558,1009.1778858334521,-48.23349187989629
256,2024-01-19,19620.0,20300.0,19000.0,20175.19921875,20175.19921875,190213,20668.596353968976,18035.77744140625,15402.958528843526,1021.2019964361971,1011.5827079540011,9.619288482195998
257,2024-01-22,20250.0,20852.650390625,19200.0,20531.900390625,20531.900390625,257715,21016.21597895735,18205.87744140625,15395.53890385515,1085.229533500249,1026.3120730632506,58.917460436998454
258,2024-01-23,20512.0,20800.0,20041.599609375,20575.0,20575.0,159783,21310.937109648687,18391.2974609375,15471.657812226316,1126.464415611681,1046.3425415729366,80.12187403874441
259,2024-01-24,20400.0,21511.0,20370.0,21451.94921875,21451.94921875,241144,21704.006310176126,18642.63740234375,15581.268494511372,1215.8898088971437,1080.251995037778,135.63781385936568
260,2024-01-25,21500.0,22629.55078125,21500.0,22188.400390625,22188.400390625,215599,22086.43458163027,18967.21494140625,15847.99530118223,1330.8443864766705,1130.3704733255565,200.47391315111395
261,2024-01-26,22200.0,22300.0,21580.0,21981.75,21981.75,137441,22331.692950256285,19267.87744140625,16204.061932556213,1389.2572649694412,1182.1478316543335,207.1094333151077
262,2024-01-29,21911.0,22049.94921875,21180.0,21960.400390625,21960.400390625,172171,22569.248590050945,19531.4875,16493.726409949053,1417.4872463458923,1229.2157145926453,188.27153175324702
263,2024-01-30,21940.0,22374.94921875,21900.0,22102.94921875,22102.94921875,181003,22715.09223497304,19810.10244140625,16905.112647839458,1434.8224687978618,1270.3370654336886,164.48540336417318
264,2024-01-31,22100.0,22399.0,21277.0,21799.349609375,21799.349609375,195001,22880.281752103278,20012.069921875,17143.858091646725,1407.8341703266342,1297.8364864122777,109.99768391435646
265,2024-02-01,21880.0,22605.0,21500.05078125,22558.900390625,22558.900390625,153518,23165.104567765902,20235.76494140625,17306.4253150466,1431.236743301295,1324.5165377900812,106.72020551121386
266,2024-02-02,22700.0,23100.0,22050.0,22537.599609375,22537.599609375,146880,23448.066252654866,20411.9423828125,17375.818512970134,1431.5624946398311,1345.925729160031,85.63676547980003
267,2024-02-05,22540.0,22940.0,21100.0,21278.19921875,21278.19921875,270705,23529.133069273583,20478.06484375,17426.996618226414,1315.0386219960674,1339.7483077272384,-24.70968573117102
268,2024-02-06,21400.0,21600.0,20000.0,20693.19921875,20693.19921875,212523,23547.784484153282,20552.497265625,17557.210047096716,1162.092127793734,1304.2170717405374,-142.12494394680334
269,2024-02-07,19865.0,20600.0,19450.0,20022.55078125,20022.55078125,311296,23527.962992632732,20601.2123046875,17674.461616742265,975.5200176318613,1238.4776609188023,-262.957643286941
270,2024-02-08,20119.5,20500.0,19742.25,19898.599609375,19898.599609375,187498,23483.94781387603,20656.91728515625,17829.88675643647,808.3404074394348,1152.4502102229287,-344.10980278349393
271,2024-02-09,20000.0,20995.0,19701.0,20533.5,20533.5,301024,23369.33945421276,20773.2998046875,18177.26015516224,718.7946994759732,1065.7191080735377,-346.9244085975645
272,2024-02-14,20607.0,20997.0,19750.0,20061.80078125,20061.80078125,221701,23234.871503851264,20858.33984375,18481.808183648736,602.8179854792288,973.1388835546759,-370.3208980754471
273,2024-02-15,20001.0,20532.900390625,19500.0,19630.599609375,19630.599609375,166533,23030.59504757537,20935.52734375,18840.45963992463,470.6855037028181,872.6482075843044,-401.9627038814863
274,2024-02-16,19629.0,20000.0,18600.0,18924.400390625,18924.400390625,153946,23054.49811305875,20926.43486328125,18798.37161350375,305.463986243205,759.2113633160845,-453.74737707287954
